Five-Digit ZIP Code	Year	Annual Change (%)	HPI	HPI with 1990 base	HPI with 2000 base
01060	2012	0.10	322.16	227.22	171.12
01060	2013	-1.43	317.54	223.96	168.67
01060	2014	4.17	330.77	233.30	175.70
01060	2015	1.20	334.73	236.09	177.80
01062	1983	.	100.00	49.43	40.21
01062	1984	7.20	107.20	52.99	43.11
01062	1985	17.30	125.75	62.16	50.57
01062	1986	12.77	141.80	70.10	57.03
01062	1987	25.59	178.09	88.03	71.62
01062	1988	16.19	206.93	102.29	83.22
01062	1989	-0.11	206.70	102.18	83.13
01062	1990	-2.13	202.30	100.00	81.36
01062	1991	-0.50	201.29	99.50	80.95
01062	1992	-2.19	196.88	97.32	79.18
01062	1993	-0.07	196.75	97.26	79.12
01062	1994	-2.55	191.74	94.78	77.11
01062	1995	4.39	200.16	98.94	80.50
01062	1996	1.48	203.13	100.41	81.69
01062	1997	5.78	214.87	106.21	86.41
01062	1998	0.01	214.88	106.22	86.41
01062	1999	4.03	223.54	110.50	89.90
01062	2000	11.24	248.66	122.92	100.00
01062	2001	3.70	257.87	127.47	103.70
01062	2002	10.36	284.59	140.68	114.45
01062	2003	9.21	310.79	153.63	124.98
01062	2004	9.68	340.87	168.50	137.08
01062	2005	12.05	381.96	188.81	153.61
01062	2006	0.98	385.69	190.65	155.10
01062	2007	1.33	390.81	193.18	157.16
01062	2008	-0.53	388.73	192.15	156.33
01062	2009	0.56	390.90	193.23	157.20
01062	2010	-1.56	384.80	190.21	154.75
01062	2011	-2.39	375.62	185.67	151.05
01062	2012	-0.13	375.12	185.43	150.86
01062	2013	2.15	383.17	189.41	154.09
01062	2014	0.35	384.50	190.06	154.62
01062	2015	-0.27	383.44	189.54	154.20
01068	1992	.	100.00	.	73.46
01068	1993	0.62	100.62	.	73.91
01068	1994	2.44	103.08	.	75.72
01068	1995	1.11	104.23	.	76.56
01068	1996	-2.28	101.84	.	74.81
01068	1997	2.90	104.79	.	76.98
01068	1998	-0.52	104.25	.	76.58
01068	1999	11.66	116.40	.	85.51
01068	2000	16.95	136.13	.	100.00
01068	2001	3.68	141.15	.	103.68
01068	2002	14.29	161.31	.	118.50
01068	2003	4.30	168.25	.	123.59
01068	2004	12.25	188.86	.	138.73
01068	2005	10.76	209.19	.	153.66
01068	2006	8.77	227.53	.	167.13
01068	2007	-4.16	218.06	.	160.18
01068	2008	-8.34	199.87	.	146.82
01068	2009	-7.29	185.30	.	136.12
01068	2010	1.22	187.55	.	137.77
01068	2011	-12.14	164.78	.	121.04
01068	2012	-3.56	158.91	.	116.73
01068	2013	0.66	159.96	.	117.51
01068	2014	9.12	174.55	.	128.22
01068	2015	-0.38	173.89	.	127.74
01069	1986	.	100.00	69.48	63.55
01069	1987	28.29	128.29	89.14	81.53
01069	1988	8.42	139.09	96.64	88.39
01069	1989	4.19	144.92	100.69	92.10
01069	1990	-0.68	143.93	100.00	91.47
01069	1991	-6.76	134.20	93.24	85.29
01069	1992	3.80	139.30	96.78	88.53
01069	1993	-1.10	137.76	95.72	87.55
01069	1994	0.64	138.64	96.33	88.11
01069	1995	-3.12	134.31	93.32	85.36
01069	1996	5.71	141.99	98.65	90.24
01069	1997	-1.61	139.69	97.06	88.78
01069	1998	0.31	140.13	97.36	89.05
01069	1999	4.79	146.84	102.02	93.32
01069	2000	7.16	157.35	109.33	100.00
01069	2001	2.51	161.30	112.07	102.51
01069	2002	14.36	184.46	128.16	117.23
01069	2003	7.95	199.13	138.35	126.55
01069	2004	13.01	225.04	156.35	143.02
01069	2005	13.12	254.56	176.87	161.78
01069	2006	5.45	268.42	186.50	170.59
01069	2007	-2.69	261.19	181.47	165.99
01069	2008	0.46	262.40	182.31	166.76
01069	2009	-8.63	239.74	166.57	152.36
01069	2010	-4.44	229.11	159.18	145.60
01069	2011	1.42	232.36	161.44	147.67
01069	2012	-2.00	227.71	158.21	144.72
01069	2013	-1.60	224.07	155.68	142.40
01069	2014	-0.60	222.72	154.74	141.54
01069	2015	-0.02	222.67	154.71	141.51
01071	2002	.	100.00	.	.
01071	2003	4.20	104.20	.	.
01071	2004	18.48	123.46	.	.
01071	2005	6.11	131.00	.	.
01071	2006	-2.61	127.59	.	.
01071	2007	10.95	141.55	.	.
01071	2008	7.06	151.55	.	.
01071	2009	-20.80	120.03	.	.
01071	2010	5.88	127.09	.	.
01071	2011	.	.	.	.
01071	2012	.	129.78	.	.
01071	2013	-9.61	117.31	.	.
01071	2014	.	.	.	.
01071	2015	.	132.16	.	.
01072	2003	.	100.00	.	.
01072	2004	5.17	105.17	.	.
01072	2005	18.49	124.61	.	.
01072	2006	5.72	131.74	.	.
01072	2007	-3.36	127.31	.	.
01072	2008	0.16	127.51	.	.
01072	2009	-8.89	116.17	.	.
01072	2010	-2.68	113.06	.	.
01072	2011	5.00	118.71	.	.
01072	2012	-7.67	109.60	.	.
01072	2013	-4.01	105.21	.	.
01072	2014	.	.	.	.
01072	2015	.	106.69	.	.
01073	1986	.	100.00	68.60	59.84
01073	1987	24.35	124.35	85.30	74.40
01073	1988	15.83	144.03	98.81	86.18
01073	1989	2.55	147.71	101.33	88.39
01073	1990	-1.32	145.77	100.00	87.22
01073	1991	-2.54	142.07	97.46	85.01
01073	1992	-2.90	137.96	94.64	82.55
01073	1993	0.01	137.97	94.65	82.56
01073	1994	0.67	138.89	95.28	83.11
01073	1995	2.93	142.97	98.08	85.54
01073	1996	-1.26	141.16	96.84	84.47
01073	1997	3.07	145.50	99.82	87.06
01073	1998	0.59	146.36	100.41	87.58
01073	1999	5.58	154.53	106.01	92.46
01073	2000	8.15	167.13	114.65	100.00
01073	2001	4.71	175.00	120.05	104.71
01073	2002	8.07	189.11	129.73	113.16
01073	2003	9.22	206.55	141.70	123.59
01073	2004	11.31	229.90	157.72	137.56
01073	2005	14.42	263.04	180.45	157.39
01073	2006	4.21	274.12	188.05	164.02
01073	2007	-0.77	272.02	186.61	162.76
01073	2008	-0.36	271.05	185.94	162.18
01073	2009	-3.50	261.55	179.43	156.50
01073	2010	-2.53	254.93	174.89	152.54
01073	2011	0.67	256.64	176.06	153.56
01073	2012	-4.12	246.06	168.80	147.23
01073	2013	1.84	250.60	171.92	149.95
01073	2014	3.14	258.46	177.31	154.65
01073	2015	-2.53	251.92	172.82	150.74
01075	1985	.	100.00	62.47	58.34
01075	1986	11.71	111.71	69.79	65.18
01075	1987	20.24	134.31	83.91	78.37
01075	1988	14.79	154.18	96.32	89.95
01075	1989	8.32	167.01	104.34	97.44
01075	1990	-4.16	160.07	100.00	93.39
01075	1991	-2.09	156.72	97.91	91.44
01075	1992	-2.82	152.30	95.15	88.86
01075	1993	-1.28	150.35	93.93	87.72
01075	1994	-0.40	149.74	93.55	87.37
01075	1995	3.37	154.78	96.70	90.31
01075	1996	-1.75	152.07	95.00	88.72
01075	1997	2.22	155.45	97.11	90.69
01075	1998	-0.71	154.34	96.43	90.05
01075	1999	3.23	159.33	99.54	92.96
01075	2000	7.57	171.40	107.08	100.00
01075	2001	6.39	182.35	113.92	106.39
01075	2002	7.92	196.79	122.94	114.82
01075	2003	8.50	213.51	133.39	124.57
01075	2004	13.74	242.84	151.71	141.68
01075	2005	10.85	269.19	168.17	157.05
01075	2006	5.23	283.27	176.97	165.27
01075	2007	-0.33	282.35	176.39	164.73
01075	2008	-0.18	281.85	176.08	164.44
01075	2009	-6.17	264.45	165.21	154.29
01075	2010	-3.38	255.51	159.63	149.07
01075	2011	-3.63	246.24	153.84	143.67
01075	2012	-1.39	242.81	151.69	141.67
01075	2013	0.72	244.56	152.79	142.69
01075	2014	2.93	251.72	157.26	146.86
01075	2015	-0.19	251.25	156.97	146.59
01077	1984	.	100.00	49.34	45.41
01077	1985	17.82	117.82	58.14	53.51
01077	1986	15.11	135.63	66.92	61.59
01077	1987	19.75	162.41	80.14	73.76
01077	1988	21.73	197.70	97.55	89.78
01077	1989	5.93	209.43	103.34	95.11
01077	1990	-3.23	202.66	100.00	92.03
01077	1991	-1.95	198.71	98.05	90.24
01077	1992	-4.43	189.90	93.70	86.24
01077	1993	-2.11	185.89	91.73	84.42
01077	1994	-0.99	184.04	90.82	83.58
01077	1995	0.78	185.49	91.53	84.24
01077	1996	2.66	190.41	93.96	86.47
01077	1997	2.96	196.04	96.74	89.03
01077	1998	3.38	202.67	100.01	92.04
01077	1999	1.43	205.57	101.44	93.36
01077	2000	7.12	220.20	108.66	100.00
01077	2001	4.90	230.99	113.98	104.90
01077	2002	11.95	258.60	127.61	117.44
01077	2003	6.61	275.70	136.04	125.21
01077	2004	14.33	315.20	155.53	143.14
01077	2005	9.75	345.92	170.69	157.09
01077	2006	7.78	372.82	183.97	169.31
01077	2007	4.21	388.50	191.70	176.43
01077	2008	-6.51	363.21	179.22	164.95
01077	2009	-3.65	349.97	172.69	158.93
01077	2010	-1.43	344.98	170.23	156.67
01077	2011	-2.29	337.08	166.33	153.08
01077	2012	-1.58	331.74	163.70	150.66
01077	2013	-0.28	330.82	163.24	150.23
01077	2014	4.08	344.30	169.89	156.36
01077	2015	-0.71	341.87	168.69	155.25
01081	2001	.	100.00	.	.
01081	2002	10.69	110.69	.	.
01081	2003	9.32	121.01	.	.
01081	2004	10.91	134.21	.	.
01081	2005	12.28	150.69	.	.
01081	2006	5.48	158.95	.	.
01081	2007	-1.96	155.83	.	.
01081	2008	-4.02	149.56	.	.
01081	2009	-5.55	141.26	.	.
01081	2010	-9.37	128.03	.	.
01081	2011	-0.56	127.31	.	.
01081	2012	-5.57	120.23	.	.
01081	2013	-3.69	115.79	.	.
01081	2014	5.88	122.60	.	.
01081	2015	-1.08	121.27	.	.
01082	1986	.	100.00	71.56	72.55
01082	1987	28.99	128.99	92.31	93.58
01082	1988	4.47	134.75	96.43	97.77
01082	1989	3.51	139.48	99.82	101.20
01082	1990	0.18	139.74	100.00	101.38
01082	1991	-4.46	133.51	95.54	96.86
01082	1992	-1.45	131.57	94.16	95.46
01082	1993	-2.77	127.92	91.55	92.81
01082	1994	-3.28	123.73	88.55	89.77
01082	1995	-4.53	118.13	84.54	85.70
01082	1996	4.05	122.91	87.96	89.17
01082	1997	4.78	128.79	92.16	93.44
01082	1998	1.67	130.93	93.70	94.99
01082	1999	2.14	133.74	95.71	97.03
01082	2000	3.06	137.83	98.64	100.00
01082	2001	10.71	152.60	109.20	110.71
01082	2002	11.69	170.44	121.97	123.66
01082	2003	7.82	183.77	131.51	133.33
01082	2004	11.21	204.37	146.26	148.28
01082	2005	15.27	235.59	168.59	170.92
01082	2006	9.46	257.87	184.54	187.09
01082	2007	-5.51	243.65	174.36	176.77
01082	2008	-2.93	236.52	169.26	171.60
01082	2009	-8.69	215.96	154.55	156.68
01082	2010	-3.05	209.38	149.83	151.91
01082	2011	-5.61	197.63	141.43	143.38
01082	2012	-0.99	195.67	140.03	141.96
01082	2013	0.63	196.91	140.91	142.86
01082	2014	-1.36	194.22	138.99	140.91
01082	2015	1.72	197.55	141.38	143.33
01085	1979	.	100.00	32.05	30.94
01085	1980	23.68	123.68	39.64	38.27
01085	1981	.	.	.	.
01085	1982	.	146.14	46.84	45.22
01085	1983	-3.89	140.46	45.02	43.46
01085	1984	12.37	157.85	50.59	48.84
01085	1985	21.38	191.60	61.41	59.28
01085	1986	15.53	221.35	70.94	68.49
01085	1987	19.72	265.00	84.93	81.99
01085	1988	20.75	319.99	102.55	99.01
01085	1989	0.19	320.61	102.75	99.20
01085	1990	-2.68	312.02	100.00	96.54
01085	1991	-2.48	304.29	97.52	94.15
01085	1992	-4.51	290.58	93.13	89.91
01085	1993	-0.55	288.99	92.62	89.42
01085	1994	-2.02	283.15	90.75	87.61
01085	1995	-1.17	279.84	89.68	86.59
01085	1996	2.80	287.67	92.20	89.01
01085	1997	0.23	288.34	92.41	89.22
01085	1998	3.46	298.32	95.61	92.30
01085	1999	2.17	304.80	97.68	94.31
01085	2000	6.03	323.19	103.58	100.00
01085	2001	7.39	347.07	111.23	107.39
01085	2002	7.75	373.97	119.85	115.71
01085	2003	7.29	401.22	128.59	124.15
01085	2004	13.28	454.49	145.66	140.63
01085	2005	12.81	512.71	164.32	158.64
01085	2006	5.13	539.02	172.75	166.78
01085	2007	0.02	539.11	172.78	166.81
01085	2008	-4.37	515.56	165.23	159.52
01085	2009	-4.32	493.28	158.09	152.63
01085	2010	-0.90	488.85	156.67	151.26
01085	2011	-1.86	479.77	153.76	148.45
01085	2012	-3.21	464.35	148.82	143.68
01085	2013	-0.48	462.13	148.11	142.99
01085	2014	-0.48	459.92	147.40	142.31
01085	2015	5.22	483.91	155.09	149.73
01089	1978	.	100.00	28.51	28.18
01089	1979	15.47	115.47	32.92	32.54
01089	1980	.	.	.	.
01089	1981	.	153.55	43.78	43.27
01089	1982	.	.	.	.
01089	1983	.	161.67	46.09	45.56
01089	1984	11.20	179.78	51.26	50.66
01089	1985	18.22	212.53	60.60	59.89
01089	1986	14.71	243.79	69.51	68.70
01089	1987	21.79	296.92	84.66	83.67
01089	1988	17.23	348.07	99.24	98.08
01089	1989	2.00	355.04	101.23	100.05
01089	1990	-1.21	350.73	100.00	98.83
01089	1991	-4.04	336.56	95.96	94.84
01089	1992	-1.67	330.94	94.36	93.25
01089	1993	-2.13	323.90	92.35	91.27
01089	1994	-3.16	313.68	89.44	88.39
01089	1995	-2.31	306.44	87.37	86.35
01089	1996	3.72	317.84	90.62	89.56
01089	1997	-3.11	307.94	87.80	86.77
01089	1998	4.89	322.99	92.09	91.01
01089	1999	4.56	337.72	96.29	95.17
01089	2000	5.08	354.88	101.18	100.00
01089	2001	7.97	383.15	109.24	107.97
01089	2002	8.12	414.26	118.11	116.73
01089	2003	6.77	442.30	126.11	124.63
01089	2004	11.14	491.56	140.15	138.52
01089	2005	14.25	561.61	160.12	158.25
01089	2006	6.37	597.38	170.32	168.33
01089	2007	-1.29	589.65	168.12	166.16
01089	2008	-1.47	581.00	165.65	163.72
01089	2009	-3.02	563.48	160.66	158.78
01089	2010	-2.53	549.25	156.60	154.77
01089	2011	-3.39	530.62	151.29	149.52
01089	2012	-1.03	525.18	149.74	147.99
01089	2013	-1.75	516.00	147.12	145.40
01089	2014	1.39	523.17	149.17	147.42
01089	2015	2.22	534.81	152.48	150.70
01095	1984	.	100.00	56.88	53.18
01095	1985	9.00	109.00	62.00	57.96
01095	1986	15.96	126.40	71.90	67.21
01095	1987	19.88	151.53	86.19	80.58
01095	1988	14.21	173.05	98.44	92.02
01095	1989	2.95	178.16	101.34	94.74
01095	1990	-1.33	175.80	100.00	93.48
01095	1991	-4.13	168.53	95.87	89.62
01095	1992	-2.86	163.70	93.12	87.05
01095	1993	-1.54	161.19	91.69	85.72
01095	1994	-0.94	159.68	90.83	84.91
01095	1995	-2.13	156.27	88.89	83.10
01095	1996	2.21	159.72	90.85	84.93
01095	1997	-0.36	159.14	90.52	84.63
01095	1998	4.68	166.59	94.76	88.59
01095	1999	3.23	171.97	97.82	91.45
01095	2000	9.35	188.05	106.97	100.00
01095	2001	4.65	196.79	111.94	104.65
01095	2002	7.41	211.37	120.23	112.40
01095	2003	7.15	226.48	128.83	120.43
01095	2004	11.46	252.44	143.59	134.24
01095	2005	10.58	279.14	158.78	148.44
01095	2006	1.66	283.78	161.42	150.90
01095	2007	1.40	287.75	163.68	153.02
01095	2008	-2.25	281.27	160.00	149.57
01095	2009	-4.65	268.18	152.55	142.61
01095	2010	-2.15	262.42	149.27	139.55
01095	2011	-2.49	255.90	145.56	136.08
01095	2012	-1.34	252.46	143.61	134.25
01095	2013	-1.02	249.89	142.15	132.89
01095	2014	1.11	252.66	143.72	134.36
01095	2015	1.20	255.69	145.44	135.97
01096	2002	.	100.00	.	.
01096	2003	3.80	103.80	.	.
01096	2004	7.66	111.75	.	.
01096	2005	19.17	133.18	.	.
01096	2006	-10.04	119.81	.	.
01096	2007	19.60	143.30	.	.
01096	2008	5.48	151.14	.	.
01096	2009	-16.40	126.36	.	.
01096	2010	6.68	134.80	.	.
01096	2011	-10.58	120.54	.	.
01096	2012	-0.78	119.60	.	.
01096	2013	4.54	125.03	.	.
01096	2014	.	.	.	.
01096	2015	.	.	.	.
01098	2003	.	100.00	.	.
01098	2004	14.37	114.37	.	.
01098	2005	19.93	137.17	.	.
01098	2006	6.59	146.21	.	.
01098	2007	-0.06	146.13	.	.
01098	2008	-5.22	138.50	.	.
01098	2009	7.58	148.99	.	.
01098	2010	-9.30	135.14	.	.
01098	2011	-3.98	129.76	.	.
01098	2012	-10.44	116.22	.	.
01098	2013	5.49	122.60	.	.
01098	2014	.	.	.	.
01098	2015	.	.	.	.
01104	1984	.	100.00	51.62	62.89
01104	1985	18.31	118.31	61.07	74.40
01104	1986	15.12	136.20	70.30	85.65
01104	1987	22.06	166.24	85.81	104.54
01104	1988	11.21	184.87	95.43	116.26
01104	1989	7.46	198.67	102.55	124.93
01104	1990	-2.49	193.73	100.00	121.83
01104	1991	-3.37	187.21	96.63	117.73
01104	1992	-5.83	176.30	91.00	110.86
01104	1993	-5.97	165.78	85.57	104.25
01104	1994	-6.73	154.62	79.81	97.24
01104	1995	-15.79	130.21	67.21	81.88
01104	1996	0.95	131.45	67.85	82.66
01104	1997	2.81	135.15	69.76	84.99
01104	1998	7.57	145.38	75.04	91.42
01104	1999	5.39	153.21	79.08	96.34
01104	2000	3.79	159.02	82.08	100.00
01104	2001	9.28	173.77	89.70	109.28
01104	2002	10.55	192.10	99.16	120.80
01104	2003	8.01	207.48	107.10	130.48
01104	2004	14.27	237.09	122.38	149.09
01104	2005	8.81	257.98	133.17	162.23
01104	2006	8.30	279.38	144.21	175.69
01104	2007	-0.70	277.43	143.20	174.46
01104	2008	-5.57	261.98	135.23	164.75
01104	2009	-11.01	233.14	120.35	146.61
01104	2010	1.10	235.71	121.67	148.23
01104	2011	-4.24	225.72	116.51	141.95
01104	2012	-8.04	207.58	107.15	130.54
01104	2013	1.45	210.58	108.70	132.42
01104	2014	0.35	211.32	109.08	132.89
01104	2015	1.77	215.06	111.01	135.24
01105	2003	.	100.00	.	.
01105	2004	5.12	105.12	.	.
01105	2005	23.10	129.40	.	.
01105	2006	5.89	137.02	.	.
01105	2007	0.04	137.08	.	.
01105	2008	-13.97	117.93	.	.
01105	2009	1.07	119.19	.	.
01105	2010	.	.	.	.
01105	2011	.	.	.	.
01105	2012	.	100.53	.	.
01105	2013	.	.	.	.
01105	2014	.	111.00	.	.
01105	2015	.	.	.	.
01106	1978	.	100.00	27.39	25.01
01106	1979	29.96	129.96	35.60	32.50
01106	1980	6.28	138.13	37.84	34.54
01106	1981	20.02	165.78	45.41	41.46
01106	1982	-1.50	163.30	44.73	40.84
01106	1983	9.98	179.60	49.20	44.91
01106	1984	19.34	214.33	58.71	53.60
01106	1985	10.58	237.01	64.93	59.27
01106	1986	17.22	277.82	76.10	69.48
01106	1987	18.39	328.91	90.10	82.25
01106	1988	11.37	366.31	100.34	91.61
01106	1989	3.25	378.21	103.60	94.58
01106	1990	-3.48	365.05	100.00	91.29
01106	1991	-5.37	345.45	94.63	86.39
01106	1992	-0.50	343.72	94.16	85.96
01106	1993	-1.48	338.63	92.76	84.68
01106	1994	-1.09	334.93	91.75	83.76
01106	1995	0.04	335.05	91.78	83.79
01106	1996	-0.68	332.76	91.15	83.22
01106	1997	0.80	335.43	91.89	83.88
01106	1998	5.60	354.23	97.03	88.58
01106	1999	2.89	364.45	99.83	91.14
01106	2000	9.72	399.88	109.54	100.00
01106	2001	8.18	432.58	118.50	108.18
01106	2002	9.38	473.17	129.62	118.33
01106	2003	7.54	508.83	139.38	127.25
01106	2004	9.80	558.71	153.05	139.72
01106	2005	8.66	607.09	166.30	151.82
01106	2006	4.94	637.08	174.52	159.32
01106	2007	-2.08	623.82	170.89	156.00
01106	2008	-3.65	601.06	164.65	150.31
01106	2009	-2.48	586.18	160.57	146.59
01106	2010	-1.72	576.10	157.81	144.07
01106	2011	-1.71	566.27	155.12	141.61
01106	2012	-2.46	552.36	151.31	138.13
01106	2013	0.96	557.67	152.76	139.46
01106	2014	0.34	559.54	153.28	139.93
01106	2015	1.27	566.67	155.23	141.71
01107	1986	.	100.00	71.71	80.40
01107	1987	19.13	119.13	85.43	95.78
01107	1988	21.80	145.11	104.06	116.66
01107	1989	-1.32	143.19	102.69	115.12
01107	1990	-2.62	139.44	100.00	112.11
01107	1991	-3.92	133.97	96.08	107.71
01107	1992	-3.80	128.88	92.42	103.62
01107	1993	-7.18	119.62	85.78	96.17
01107	1994	-9.84	107.85	77.35	86.71
01107	1995	-10.61	96.41	69.14	77.51
01107	1996	2.67	98.98	70.98	79.58
01107	1997	2.01	100.97	72.41	81.18
01107	1998	4.95	105.97	75.99	85.20
01107	1999	2.85	108.99	78.16	87.62
01107	2000	14.12	124.38	89.20	100.00
01107	2001	8.62	135.10	96.89	108.62
01107	2002	9.30	147.66	105.89	118.71
01107	2003	6.69	157.54	112.98	126.66
01107	2004	7.98	170.10	121.99	136.76
01107	2005	20.52	205.00	147.01	164.82
01107	2006	-3.30	198.24	142.17	159.39
01107	2007	8.85	215.78	154.75	173.49
01107	2008	-9.37	195.56	140.24	157.23
01107	2009	-8.62	178.69	128.15	143.67
01107	2010	-3.62	172.23	123.52	138.47
01107	2011	-4.18	165.04	118.35	132.69
01107	2012	-4.10	158.28	113.51	127.25
01107	2013	-7.74	146.03	104.72	117.40
01107	2014	7.91	157.58	113.00	126.69
01107	2015	-2.55	153.57	110.13	123.46
01108	1984	.	100.00	50.05	55.62
01108	1985	26.76	126.76	63.44	70.51
01108	1986	14.42	145.05	72.59	80.68
01108	1987	22.64	177.88	89.03	98.94
01108	1988	14.42	203.53	101.86	113.21
01108	1989	1.76	207.12	103.66	115.20
01108	1990	-3.53	199.81	100.00	111.14
01108	1991	-4.03	191.76	95.97	106.66
01108	1992	-5.73	180.77	90.47	100.55
01108	1993	-4.44	172.75	86.46	96.09
01108	1994	-8.59	157.92	79.03	87.84
01108	1995	-10.13	141.92	71.03	78.94
01108	1996	-1.46	139.85	69.99	77.79
01108	1997	1.36	141.75	70.94	78.84
01108	1998	12.10	158.90	79.53	88.39
01108	1999	2.47	162.82	81.49	90.57
01108	2000	10.42	179.78	89.98	100.00
01108	2001	6.87	192.13	96.16	106.87
01108	2002	11.78	214.76	107.48	119.45
01108	2003	9.36	234.85	117.54	130.63
01108	2004	10.27	258.98	129.61	144.05
01108	2005	10.74	286.79	143.53	159.52
01108	2006	4.22	298.89	149.59	166.25
01108	2007	-1.06	295.72	148.00	164.49
01108	2008	-9.23	268.42	134.34	149.30
01108	2009	-3.13	260.02	130.13	144.63
01108	2010	-0.53	258.64	129.44	143.86
01108	2011	-6.46	241.92	121.08	134.56
01108	2012	-1.34	238.68	119.45	132.76
01108	2013	-4.25	228.53	114.37	127.11
01108	2014	2.34	233.87	117.04	130.08
01108	2015	2.39	239.46	119.84	133.19
01109	1984	.	100.00	48.91	60.92
01109	1985	19.87	119.87	58.63	73.02
01109	1986	18.60	142.16	69.54	86.61
01109	1987	18.32	168.20	82.27	102.47
01109	1988	16.25	195.53	95.64	119.12
01109	1989	3.55	202.48	99.04	123.35
01109	1990	0.97	204.45	100.00	124.55
01109	1991	-5.90	192.39	94.10	117.20
01109	1992	-2.27	188.02	91.97	114.54
01109	1993	-11.98	165.49	80.95	100.82
01109	1994	-6.86	154.13	75.39	93.90
01109	1995	-11.37	136.62	66.82	83.23
01109	1996	9.59	149.71	73.23	91.20
01109	1997	2.10	152.85	74.76	93.12
01109	1998	4.19	159.26	77.90	97.02
01109	1999	3.14	164.25	80.34	100.06
01109	2000	-0.06	164.15	80.29	100.00
01109	2001	12.29	184.32	90.16	112.29
01109	2002	11.90	206.25	100.88	125.65
01109	2003	6.96	220.61	107.91	134.40
01109	2004	10.18	243.06	118.89	148.08
01109	2005	18.06	286.95	140.36	174.81
01109	2006	5.43	302.53	147.97	184.30
01109	2007	-2.35	295.43	144.50	179.98
01109	2008	-2.42	288.27	141.00	175.62
01109	2009	-9.36	261.28	127.80	159.17
01109	2010	-2.51	254.73	124.59	155.18
01109	2011	-9.17	231.36	113.17	140.95
01109	2012	-5.48	218.69	106.97	133.23
01109	2013	-2.56	213.08	104.22	129.81
01109	2014	5.77	225.38	110.24	137.30
01109	2015	2.53	231.09	113.03	140.78
01118	1983	.	100.00	43.77	49.35
01118	1984	15.76	115.76	50.67	57.13
01118	1985	17.16	135.63	59.37	66.93
01118	1986	19.78	162.45	71.11	80.16
01118	1987	19.73	194.49	85.13	95.98
01118	1988	15.32	224.29	98.18	110.68
01118	1989	4.72	234.86	102.81	115.90
01118	1990	-2.73	228.45	100.00	112.74
01118	1991	-6.45	213.71	93.55	105.46
01118	1992	-3.19	206.89	90.56	102.10
01118	1993	-4.37	197.86	86.61	97.64
01118	1994	-5.78	186.42	81.60	92.00
01118	1995	-6.41	174.47	76.37	86.10
01118	1996	1.52	177.12	77.53	87.41
01118	1997	-0.40	176.42	77.22	87.06
01118	1998	7.26	189.23	82.83	93.38
01118	1999	1.26	191.61	83.87	94.56
01118	2000	5.76	202.64	88.70	100.00
01118	2001	7.97	218.79	95.77	107.97
01118	2002	8.87	238.18	104.26	117.54
01118	2003	9.85	261.65	114.53	129.12
01118	2004	10.94	290.28	127.06	143.25
01118	2005	12.28	325.93	142.67	160.84
01118	2006	4.85	341.73	149.59	168.64
01118	2007	-0.18	341.11	149.32	168.33
01118	2008	-4.67	325.19	142.35	160.48
01118	2009	-6.47	304.16	133.14	150.10
01118	2010	-2.53	296.46	129.77	146.30
01118	2011	-3.19	287.01	125.63	141.63
01118	2012	-5.83	270.28	118.31	133.38
01118	2013	2.18	276.17	120.89	136.29
01118	2014	0.97	278.84	122.06	137.60
01118	2015	6.33	296.49	129.78	146.31
01119	1985	.	100.00	62.26	66.27
01119	1986	14.83	114.83	71.49	76.10
01119	1987	21.31	139.30	86.73	92.31
01119	1988	13.29	157.81	98.25	104.58
01119	1989	5.89	167.10	104.04	110.74
01119	1990	-3.88	160.61	100.00	106.44
01119	1991	-2.51	156.59	97.49	103.77
01119	1992	-5.85	147.43	91.79	97.70
01119	1993	-5.02	140.03	87.18	92.80
01119	1994	-5.26	132.67	82.60	87.92
01119	1995	0.98	133.97	83.41	88.78
01119	1996	-2.46	130.68	81.36	86.60
01119	1997	-1.57	128.62	80.08	85.24
01119	1998	6.40	136.86	85.21	90.69
01119	1999	-1.09	135.36	84.28	89.70
01119	2000	11.48	150.90	93.95	100.00
01119	2001	2.63	154.87	96.42	102.63
01119	2002	10.25	170.73	106.30	113.15
01119	2003	6.49	181.82	113.20	120.49
01119	2004	12.46	204.47	127.30	135.50
01119	2005	14.32	233.76	145.54	154.91
01119	2006	6.72	249.47	155.32	165.32
01119	2007	-2.36	243.59	151.66	161.43
01119	2008	-6.74	227.18	141.45	150.55
01119	2009	-5.84	213.91	133.18	141.75
01119	2010	0.69	215.38	134.10	142.73
01119	2011	-8.77	196.49	122.33	130.21
01119	2012	-2.67	191.23	119.06	126.73
01119	2013	1.10	193.33	120.37	128.12
01119	2014	1.59	196.40	122.28	130.15
01119	2015	4.28	204.79	127.51	135.72
01128	1986	.	100.00	70.19	72.09
01128	1987	20.96	120.96	84.90	87.20
01128	1988	17.22	141.78	99.52	102.22
01128	1989	3.36	146.54	102.86	105.65
01128	1990	-2.78	142.47	100.00	102.71
01128	1991	-3.78	137.09	96.22	98.83
01128	1992	-3.58	132.18	92.78	95.30
01128	1993	-4.24	126.58	88.85	91.26
01128	1994	-4.35	121.08	84.98	87.29
